id,modified_comment,Cause Span,Anger,Love,Fear,Joy,Sadness,Surprise,Emotion 2,Emotion 3
647633096,"isnt this incorrect, you would want to return the watcher.close function that does what it is doing below instead of returning the actual watcher created by nodeModules watcher?",isn't this incorrect,1,0,0,0,0,0,Disapproval,-
647642414,"I thought about this, but it didn't make sense to me that an entry would be both updated and deleted during the lifetime of the cache (which I think corresponds to a file change event). If that *is* possible, then I'll update the code to keep the two collections in sync.",didn't make sense to me,1,0,0,0,0,0,Disapproval,-
648607519,"Oh whoops, I thought I'd added this.",Oh whoops,0,0,0,0,1,0,Neglect,
649409703,oh nice! I tried to find one but couldn't,oh nice! I tried to find one but couldn't,0,1,0,0,0,0,Affection,liking
651170934,not sure what this id is adding. Is this meant to be used in the test?,I am not sure what this id is adding.,0,0,0,0,0,1,Confusion,
652170292,"I thought the problem was with `AssignmentDeclarationKind.ThisProperty`. Why is the new code in `None` instead? Is it because there's an existing PropertyDeclaration? The new code in `getSymbolForExpression` kind of looks like it's a fallback mode for when syntactic detection fails in the checker, which it shouldn't if it has succeeded in the binder. So maybe the fix needs to be to iron out some mismatch between the binder and checker.",.thought the problem was with,0,0,1,0,0,0,Nervousness,Worry
652291343,Is this change still break the G-test or internal test?,still break the G-test or internal test?,0,0,1,0,0,0,Nervousness,worry
654364216,Absolutely right! :),Absolutely right! :),0,0,0,1,0,0,Approval,
654631907,"This looks good, thanks for clarifying the docs.","This looks good, thanks for clarifying the docs.",0,1,0,0,0,0,Affection,Liking
654710933,"This is getting a bit too clever... it seems we're relying on the fact that this returns `undefined` for all _other_ kinds of type nodes, correct? At the very least, we should have a comment here explaining:
1) what kinds of nodes we want to return `INELIGIBLE` for, and why.
2) the mechanism by which eligible nodes end up getting selected.",This is getting a bit too clever...,0,0,1,0,0,0,Nervousness,Worry
655711946,You could certainly be seeing an artifact of the fourslash client 😬. Have you checked the behavior against a Real Editor?,You could certainly be seeing an artifact of the fourslash client 😬,0,0,1,0,0,0,Nervousness,
655792163,"Depending on the synchronously-executed part of an API that's documented to return a `Promise` seems dangerous, and even before this patch error handling is broken if you try to do so. But I can still implement the synchronous `then()` if you'd like.",.seems dangerous,0,0,1,0,0,0,Nervousness,Worry
656114362,I'm afraid that it is breaking change,it is breaking change,0,0,1,0,0,0,Nervousness,Worry
656585390,"yes, this is the way i will go about fixing this issue. Please make sure the mechanism is only enabled during debug mode, i.e. wraps the logic in an assert","yes, this is the way i will go about fixing this issue.",0,0,0,1,0,0,Approval,-
656631873,"Good point. In that case overflowAlignment applies. This would be a good place to mention overflowAlignment, I'll add it.","This would be a good place to mention overflowAlignment, I'll add it.",0,0,0,1,0,0,Approval,
656831098,"These kinds of types should be forbidden 😠
My brain hurts 🤯 😛",My brain hurts,0,0,0,1,0,0,Cheerfulness,Joviality
657385922,"Same thing here, do we really need to use a todo if this is not meant for us?",do we really need to use a todo if this is not meant for us?,1,0,0,0,0,0,Disapproval,-
657419914,Can we print a warning to nudge people to fix the lifecycles of their objects?,print a warning,0,0,1,0,0,0,Nervousness,Worry
657494742,"Yes, because usage indicates that it's unhelpful.","Yes, because usage indicates that it's unhelpful.",0,0,0,1,0,0,Approval,
657684839,😱 - good spot.,😱 - good spot.,0,0,1,0,0,0,Horror,Shock
658744651,Looks good! I was unsure how to implement it cleanly in my PR so I just force committed the changes. To my PR Branch 🤞,Looks good,0,0,0,1,0,0,Approval,-
658793281,"Looks fine to me. You could do this with a second regex replace (!) but I don't think it would make much difference to the performance, and this is pretty easy to follow.",Looks fine to me.,0,0,0,1,0,0,Approval,
659305436,I think that this might not work if the array only has one element. Not sure if that can actually happen at runtime.,.might not work,0,0,1,0,0,0,Nervousness,Worry
661682280,Ah I see. But I'm not sure if there's a good way to check if a `FocusNode` is already `dispose`d. It seems fine to keep a `dispose`d `FocusNode` around? In `_applyFocusChange` if either of these 2 nodes are detached from the tree then we throw the entry away anyways.,not sure if there's a good way to check,0,0,0,0,0,1,Confusion,
661718222,"[BLOCK QUOTE].
It sounds like with the current implementation something in the first row should be auto-focused, and then it will be unfocused so the scope is gonna get the focus,
and with this patch the second row (or whoever got mounted first and remain attached after the first frame) should be autofocused.
I'm not sure what the expected behavior is in this case.",I'm not sure what the expected behavior is in this case,0,0,0,0,0,1,Confusion,
661805785,"Oh sorry, you're good. I was misreading the open/close brackets for the parameters in SelectableText.rich.","Oh sorry, you're good. I was misreading the open/close brackets",0,0,0,0,1,0,Neglect,Embarrassment
662590100,Yeah that sounds good! I was a bit confused about what `delta` was since there are at least 2 pointers involved in a scale gesture.,I was a bit confused about what `delta` was since there are at least 2 pointers involved in a scale gesture.,0,0,0,0,0,1,Confusion,
662642181,I don't understand. Is the concern that there might be multiple instances of the same component running?,I don't understand. Is the concern that there,0,0,0,0,0,1,Confusion,
662652274,This looks worse? It has `number[]` twice.,This looks worse? It has `number[]` twice.,0,0,1,0,0,0,Nervousness,Worry
664890186,I'm... Not even sure what's different at a glance,Not even sure what's different,0,0,0,0,0,1,Confusion,
665335063,mh.... yeah sorry about that :disappointed:,yeah sorry about that,0,0,0,0,1,0,Disappointment,
665713857,I am a bit torn on instructing people to read the comment for context. Would it be better to express the reasoning here instead?,bit torn on instructing people to read the comment for context,0,0,1,0,0,0,Nervousness,distress
665720185,"Not sure why we're doing case analysis here. The value of `shape` can be any OutlinedBorder, not just one of the predefined subclasses. Why is `shape!.paint(canvas, _thumbRect!)` insufficient?",Not sure why we're doing case analysis here.,0,0,0,0,0,1,Confusion,
665722743,Just wanted to note that I appreciate this name to avoid the keyword `class`,Just wanted to note that I appreciate this name to avoid the keyword `class`,0,1,0,0,0,0,Affection,Love
665724193,I'm not sure that adding to tslint at this stage in its life is a good use of our time.,not sure that adding to tslint at this,1,0,0,0,0,0,Disapproval,-
666500391,[TRIPLE QUOTE]. This sounds like it is a bug we should fix directly rather than through a parameter like this.,This sounds like it is a bug we should fix,0,0,1,0,0,0,Nervousness,Worry
666535767,makes sense! thanks for the clarification.,thanks for the clarification.,0,1,0,0,0,0,Affection,love
667366663,I wonder if this comment is still relevant with `textContent` 🤔,I wonder if this comment is still relevant,0,0,0,0,0,1,Confusion,
668162301,"Oops, good catch. I'd forgotten to commit some local changes.","Oops, good catch. I'd forgotten to commit",0,0,0,0,1,0,Neglect,
668308645,These are great tests and really helped me understand how this works 👍,".these are great tests, 👍",0,1,0,0,0,0,Affection,Love
668371289,"I'm not planning to start supporting events in this PR - the whole point is just to baseline the output of the event, and I'll admit that I don't necessarily know what it would mean to support events.",not planning to start supporting events in this PR,1,0,0,0,0,0,Disapproval,-
669081074,These are much more helpful. I will update. :),These are much more helpful.,0,1,0,0,0,0,Affection,liking
669245883,"I see, this makes sense if the intent is to make this explicit to the user. Will this affect other `testWidget` blocks though? If so we should probably use `addTearDown` within the implementation to reset this after the current test block runs to avoid things like order-dependent tests.",.Will this affect other `testWidget` blocks though?,0,0,1,0,0,0,Nervousness,Worry
669849854,"That's a good point, developers would find completing pipe arguments helpful (e.g. the `date` pipe). For inputs with square brackets we can only complete with strings. For pipe arguments, we can complete with strings, number literals, true, false, null and undefined.
Do you think we need separate scopes for pipe arguments and inputs without square brackets? or can we results for filter inputs without square brackets to only include strings?",that's a good point,0,1,0,0,0,0,Affection,Love
669937414,yeah agreed! I'm on it :slightly_smiling_face:,agreed! I'm on it,0,0,0,1,0,0,Approval,
670758656,Thanks for the detailed explanation!,Thanks for the detailed explanation!,0,1,0,0,0,0,Affection,Love
670810244,Obvious typo I wish I'd caught sooner 😔. Good catch.,Obvious typo I wish I'd caught sooner,0,0,0,0,1,0,Neglect,Embarrassment
670851195,"[USER] Since that affects all methods in the package, rather than just the proposed new ones, it would need to be changed consistently everywhere. Please feel free to open an issue about this!",.would need to be changed consistently everywhere.,0,0,1,0,0,0,Nervousness,worry
670920406,"You are indeed correct. I must have screwed something up when I initially tested this, but I've now formatted all of the SVGs properly and confirmed that they are still working fine.",I must have screwed something up when I initially tested this,0,0,0,0,1,0,Neglect,
671451986,"let's look what [USER] answer, maybe it is not bad to have parser pinned, sometimes regressions happens",.maybe it is not bad to have parser pinned,0,1,0,0,0,0,Affection,Caring
671719392,I am not sure about this... it looks nicer but maybe it's be better not to use new JS features?,I am not sure about this... it looks nicer but maybe it's be better not to use new JS features?,0,0,0,0,0,1,Confusion,
671744800,"mh.... yeah I find that unlikely but I can see your point... I will think of something then to make this more robust... :slightly_smiling_face: unfortunately I am afraid I will have to also take into consideration vendor prefixes, so this can become quite more verbose and ugly :disappointed:",unfortunately I am afraid,0,0,1,0,0,0,Nervousness,Worry
671822413,"cool thank you very much both, I will amend this :smiley:","cool thank you very much both, I will amend this :smiley:",0,1,0,0,0,0,Affection,Love
675865624,"👍 Awesome, looks good to me!","👍 Awesome, looks good to me!",0,1,0,0,0,0,Affection,Love
676953338,"yeah sorry, I got so focused on the other issues that I missed the simplest thing :cry: :sob:
`str` is 100% useless, I'll get rid of it, sorry :disappointed: :bow:","sorry, I got so focused on the other issues",0,0,0,0,1,0,Neglect,embarassment
677464104,I am a little confused by this implementation 😕 (I am probably missing something 😅) Why aren't you using something more similar to [URL] What are you trying to improve on by having two different code paths?,I am a little confused by this implementation,0,0,0,0,0,1,Confusion,
677784183,awesome points! I will amend this sorry :bow:,Awesome points!,0,1,0,0,0,0,Affection,love
677808605,I'm not sure about adding these. Is this the way to do it or is there a better way?,I'm not sure about adding these. Is this the way to do it or is there a better way?,0,0,0,0,0,1,Confusion,
678661619,Cool! Is the name ok? `ImportMetaKeyword`/`NewTargetKeyword`? I'm not sure.,I'm not sure.,0,0,0,0,0,1,Confusion,
678671514,This sentence is hard to understand. Maybe rephrase?,this sentence is hard to understand,0,0,1,0,0,0,Nervousness,uneasiness
678683145,I think it's best to avoid the null assertion.,I think it's best to avoid,0,0,0,0,1,0,Neglect,
678725568,can we use `getStart()` rather than `pos` to follow the convention in the rest of the file?,can we use `getStart()` rather than `pos`,0,0,0,1,0,0,Approval,
680251404,"That is actually a good point, let me think about this more",That is actually a good point,0,0,0,1,0,0,Approval,
680373369,"""Illustrate"" doesn't seem right. I think the original meaning was ""let's take an example of"" or ""let's take a look at"".",doesn't seem right,0,0,0,0,1,0,Neglect,
680512074,"Why this change? ""Native"" sounds more appropriate/accurate than ""built-in"" here :confused:","Why this change? ""Native"" sounds more appropriate/accurate than ""built-in"" here :confused:",1,0,0,0,0,0,Disapproval,-
680570961,"Ah wow! thank you so so very much for the clear explanation!!!! you're amazing as always! thanks so much!!! :slightly_smiling_face: ---
About your comment regarding the tsconfig file locations, my current solution uses the existing `.eslintrc.json` file so I'd imagine the tconfigs are relative to that one and don't cause issues, and it does lint the files inside the ts files inside the `firebase-test-utils` directory, I tested that by violating some rules there and getting indeed errors
But I understand that it could be beneficial to keep the directories self contained (especially after your explanation)
I will add an `.eslintrc.json` file there too then :slightly_smiling_face: , I think a good solution would just be to extend the existing `.eslintrc.json` (meaning `""extends"": ""../../.eslintrc.json""`), as that is also what the existing `tsconfig.json` does (
[URL]
)",Ah wow! thank you so so very much for the clear explanation!!!! you're amazing as always! thanks so much!!! :slightly_smiling_face: ---,0,1,0,0,0,0,Affection,love
681206232,"Oh I see, the rest was factored out of the assert. This is a really nice clean up.",This is a really nice clean up,0,1,0,0,0,0,Affection,Liking
681312224,"I think that's a pretty good, realistic example of this 👍","I think that's a pretty good, realistic example of this 👍",0,1,0,0,0,0,Affection,Liking
684418921,"Yeah, using `JSON.stringify()` might not be possible. My proposal is to rephrase the error string to be more explicit on what the problem is (currently it's quite unclear) without additional `JSON.stringify()` calls.",my proposal is to rephrase,0,1,0,0,0,0,Affection,Love
684542134,It's not clear to me what the differences are between expand and extend from reading the documentation.,It's not clear to me what the differences are between expand and extend from reading the documentation.,0,0,0,0,0,1,Confusion,
685271530,"Ah, good point :+1:
It is still unfortunate that we have the same bits of code before and inside the `while` loop. How about something like this (to avoid the code duplication):
[TRIPLE QUOTE].",still unfortunate that we have the same bits of code,0,0,0,0,1,0,Disappointment,
685380165,I'm not quite sure what to do with the scale slop right now.,I'm not quite sure what to do with the scale slop right now.,0,0,0,0,0,1,Confusion,
685384838,aren't these Fuchsia specific too? Are they passing because they are working correctly or just passing by mistake?,Are they passing because they are working correctly or just passing by mistake?,0,0,1,0,0,0,Nervousness,Worry
685491920,"yeah, sorry my bad :disappointed:",sorry my bad,0,0,0,0,1,0,Disappointment,
685514378,"You are totally right about the commas and the regex, I actually took a very naive and brittle approach and felt ok with it because it passed all the tests
as soon as you mentioned that and I noticed a regex I right away got what where you were saying and totally agree with you of course
I'll see to make the change and add the tests, so sorry for my silliness :bow: :bow: :bow: :cry:",sorry for my silliness,0,0,0,0,1,0,Neglect,embarassment
686060174,It turned out that this was a bit more complicated since we need to update `super` containers with proxies even if they are not async but only if they contain `super` accesses within an async function inside the `super` container. 😱,It turned out that this was a bit more complicated,0,0,1,0,0,0,Horror,Shock
687277770,"Ah, I was working around the fact that _localFocalPoint is `late` and won't be initialized on the first run here, so I can't grab the value out of it here.
I've updated it to an if/else that avoids the recalculation, let me know if you like the old way better.",.around the fact that the _localFocalPoint is `late`,0,1,0,0,0,0,Affection,Caring
687724118,[USER] right! I just pushed the updated commit,I just pushed the updated commit,0,0,0,1,0,0,Approval,
688181503,"Ah ok interesting, best to keep both then 👍","interesting, best to keep both then 👍",0,0,0,1,0,0,Approval,
688423762,"Correct, just fixed, thank you!","just fixed, thank you!",0,1,0,0,0,0,Affection,Love
688922297,"Ah good point, not sure how I missed that 😅",not sure how I missed that 😅,0,0,0,0,1,0,Neglect,-
690000276,"Yeah, that's sounds right. I image we probably shouldn't ignore casts.",that's sounds right,0,0,0,1,0,0,Approval,
690217023,Thanks! I've extended a new parameter `autoWrap` to control whether or not to wrap the parameter automatically.,Thanks! I've extended a new parameter `autoWrap` to control whether or not to wrap the parameter automatically.,0,1,0,0,0,0,Affection,Love
690663413,"awesome thanks a lot :slightly_smiling_face: I also see don't have a strong preference either way, but I am leaning a bit more on the second one, so since you're giving me carte blanche I'll go with that
thanks! :smiley:",awesome thanks a lot :slightly_smiling_face:,0,1,0,0,0,0,Affection,Liking
691553976,I think we're introducing extra whitespace here?,I think we're introducing,0,0,1,0,0,0,Nervousness,Worry
691577537,Why is this here?,Why is this here?,0,0,0,0,0,1,Confusion,
691654921,I'm embarrassed that I never thought of using reduce for calculating math.max of more than 2 items. 👍,I'm embarrassed that I never thought of using reduce for calculating,0,0,0,0,1,0,Neglect,embarassment
691682727,"It doesn't seem to be an easy change, cocoon is still using existing `updateRequest`, which is different from the properties defined in TaskResult. I prefer to have that change in a separate PR to avoid breaking anything before validating the effectiveness of the intended logic. Created [URL] to track.",prefer to have that change in a separate PR to avoid breaking anything,0,0,1,0,0,0,Nervousness,Worry
692149722,"You're right. What's a better wording for this paragraph?
How about
[BLOCK QUOTE].",What's a better wording for this paragraph?,0,0,0,1,0,0,Approval,
692424334,Is this logic really needed? If we unroll the loop one more iteration we'll naturally hit the `ts.isArrowFunction` case above.,Is this logic really needed?,1,0,0,0,0,0,Disapproval,-
692481694,"Not sure if it's intentional, but there's a test that specifies an output file without "".dart"" suffix:
[URL]",Not sure if it's intentional,0,0,1,0,0,0,Nervousness,Worry
692538172,"these comments seem superfluous to me -- the intersection one might need a comment if it were on its own, but here it's clearly the inverse of the union case, and the union case is clear as-is",these comments seem superfluous to me,1,0,0,0,0,0,Disapproval,-
694266175,"Ah my bad! Thanks for your comment [USER] I think my confusion comes from the fact that I made the wrong assumption that part ""the browser will not block while the service waits"" was a consequence of the first part of the sentence. Here is a proposition of a new wording: _The HeroService must wait for the server to respond, getHeroes() cannot return immediately with hero data, and because the browser don't block while the service waits the heroes property won't be updated._
What do you think?",Ah my bad! Thanks for your comment,0,1,0,0,0,0,Affection,love
694843924,"This comment is outdated now, It defaults to 80 all the time regardless of labelBehavior",This comment is outdated now,0,0,1,0,0,0,Horror,Alarm
694986103,This is nice and clean! Awesome!,This is nice and clean! Awesome!,0,1,0,0,0,0,Affection,Love
695111102,"Oke. Thanks. Wow, it was my 300th PR :).","Thanks. Wow, it was my 300th PR :).",0,1,0,0,0,0,Affection,Sentimentality
695142359,"Ouch my eyes hurt as I read what I wrote !
Anyway, the more I look into it, the harder it is for me to find a better wording...I think that the use of the future tense and the ""and"" made me wrongly believe that somehow the second part of the sentence was a consequence of the first one.
Maybe because it just happen that the browser doesn't wait for these operations, the use of the present tense would be more appropriate : _The HeroService must wait for the server to respond, getHeroes() cannot return immediately with hero data, and the browser does not block while the service waits._
If this proposition is not convincing, I think I will consider closing this PR: I would not want to overcomplicate the sentence because I alone mis-interpreted it.
Thank you for having taken the time to answer me 😃",Ouch my eyes hurt as I read what I wrote !,0,0,1,0,0,0,Nervousness,Uneasiness
698685297,"Nice, thanks for adding this missing shape parameter to this.",thanks for adding this missing shape parameter,0,1,0,0,0,0,Affection,love
698729183,"I'm interested in what other reviewers think of this. In some cases multiple deltas are sent in one updateEditingValueWithDeltas, and in others just one is sent. Is this the cleanest way to do that?",Is this the cleanest way to do that?,0,0,1,0,0,0,Nervousness,Worry
698757630,"It's already pretty hard to understand what these are for. I'd encourage us to start documenting what the use-cases for each of these are. For example.
[TRIPLE QUOTE].",It's already pretty hard to understand what these are for.,0,0,1,0,0,0,Nervousness,worry
701433441,Wow 2 minutes? Doesn't that sound excessive?,Wow 2 minutes? Doesn't that sound excessive?,0,0,1,0,0,0,Nervousness,worry
702198884,that makes sense. just FYI this may lead to a bigger overall image size (although maybe with caching image size isn't an issue for our cirrus builds?),that makes sense,0,0,0,1,0,0,Approval,
702517538,"hi [USER] thanks for catching mistake. Regarding your comment
`we can probably have min/max and a value in tests as float numbers and come up with a case when parseInt would cause an issue`
So I doubt this can be valid scenario because if min is `1.0` and max is `3.0` and user enters just `2` then still it will be correct to user always enter decimal value developers should add pattern or regex.
Please feel free tp correct me If am wrong in above scenario or in case you have other thought in your mind.",.So I doubt this can be valid scenario,1,0,0,0,0,0,Disapproval,-
703903526,"The wording here is inconsistent with other similar messages, such as: [URL] [URL] [URL] [URL] [URL] Not that we're terribly consistent, but ""cannot be specified"" and ""can only be used"" are the most common qualifiers we use.",.is inconsistent,1,0,0,0,0,0,Disapproval,-
704844644,"This change doesn't affect anything but makes the code more clear. If you look at the line about, `currentUrlTree` is set to `urlAfterRedirects`.",makes the code more clear,0,0,0,1,0,0,Admiration,
704845188,"Ah, I've missed that 🤦 Thanks Andrew.",I've missed that 🤦,0,0,0,0,1,0,Neglect,Embarrassment
705653059,Feel free to file a bug for that - that code has a history of breaking :\,that code has a history of breaking :\,0,0,1,0,0,0,Nervousness,worry
705693089,"I agree, it's not bad to keep this test, even if it passes without this change and has coverage in a golden file test. I think it's never bad to have another test. :)","I agree, it's not bad to keep this test",0,0,0,1,0,0,Approval,
705777941,Thank you for documenting these quirks 🙏,Thank you for documenting these quirks,0,1,0,0,0,0,Affection,Love
705799769,Is this needed? These tests are testing the factory constructor right?,Is this needed?,1,0,0,0,0,0,Disapproval,-
705830073,"Unfortunately I do not. I recall that a number of tests had to have their parameters updated to keep the ""goldens"" valid. The main intent behind this change was to fix the jitter users would experience as the scroll slowed down. I added a test for that invalid behavior, see `ClampingScrollSimulation velocity eventually reaches zero`.",Unfortunately I do not. I recall that a number of tests,1,0,0,0,0,0,Disapproval,-
706383441,"Thank you for this suggestion! Just made the change, the variable names are definitely more understandable now.",Thank you for this suggestion!,0,1,0,0,0,0,Affection,love
706423410,"I see that there are some asserts in here, but not sure if they protect every value test or not.",not sure if they protect every value test or not,0,0,0,0,0,1,Confusion,
707483092,"I might be missing something, but I don't see the benefit of moving certain types of code-snippets outside the Markdown.
In fact, there is quite an overhead for authors (whomever that might be: the docs team, SWEs and most importantly community contributors). FWIW, our early choice to move the TypeScript and HTML code-snippets outside the Markdown was only made because we believe the benefits of being able to validate the code outweigh the cost of not having the code side-by-side with the rest of the docs content (where it would be much easier to keep in-sync).
So, I strongly believe that there are certain code types (i.e. those we cannot validate) that would be better off being left in the Markdown.
But, since this is related to docs authoring, I am happy to leave it up to the docs team :smiley:","I might be missing something, but I don't see the benefit of moving certain types of code-snippets outside the Markdown.
",1,0,0,0,0,0,Disapproval,-
708188146,Seems my fault.,Seems my fault.,0,0,0,0,1,0,Neglect,Embarrassment
708503165,I don't think this import is necessary. What was the reason for adding it?,I don't think this import is necessary.,1,0,0,0,0,0,Disapproval,-
708655866,[USER] Thank you for the confirmation.,Thank you for the confirmation.,0,1,0,0,0,0,Affection,love
711649080,"I don't have access to ""real"" Safari, but by playing in an emulator another option that I think would work (and avoid repetition) would be to use a `<g>` element and a CSS scale transform: [TRIPLE QUOTE]. ## Either way is not great, so leaving it up to you 😇",Either way is not great,0,0,0,0,1,0,Disappointment,-
713436499,yep that is a much nicer way of doing it. Thanks Ron!,much nicer way of doing it. Thanks Ron!,0,1,0,0,0,0,Affection,Love
713475952,"To be honest, I'm very new to the team and I don't know if there's a methodical way to figure those things out. I don't think there is, sadly. Some things in the code have very descriptive names or comments, but others sometimes don't, as is the case of `assumeTrue`. I'd say if you can't find an explanation by looking at the code, or in the TypeScript wiki, or in [URL] your best bet is to ask someone from the team and we'll be able to help.
@sandersn and [USER] might have more tips about where/who to ask those kinds of question.
About `assumeTrue`'s meaning: to give you an example, I figured this one out by looking at the code in `narrowTypeByEquality` and seeing that `assumeTrue` had its boolean value flipped if the condition we had was an inequality (e.g. `a !== b`).
**tl;dr** in `narrowTypeByEquality(type, operator, value, assumeTrue)`, if `assumeTrue` is true we should assume `value` has type `type`. Otherwise, we should assume `value` does *not* have type `type`.
To give you an example:
[TRIPLE QUOTE].","I don't think there is, sadly",0,0,0,0,1,0,Disappointment,
713771774,"Oops my mistake. This should be:
[TRIPLE QUOTE].",Oops my mistake.,0,0,0,0,1,0,Neglect,
713918292,Ya that's totally fair! I decided to add it for both test cases just for my own sanity that it narrows it down correctly. Appreciate the help and guidance 😄,Appreciate the help and guidance,0,1,0,0,0,0,Affection,Love
714192042,"sorry, didn't push yet...","sorry, didn't push yet...",0,0,0,0,1,0,Neglect,
715116533,"I don't see it, where is logger nullable? Doesn't it need to be present in `handleError`?","I don't see it, where is logger nullable?",0,0,1,0,0,0,Horror,Alarm
715216708,"Unfortunately, you can't change the name and remove bringup from this PR","Unfortunately, you can't change the name",0,0,0,0,1,0,Disappointment,
715774007,Is this necessary? I think it should be left up to the scaffold body to inset its own content appropriately,Is this necessary?,1,0,0,0,0,0,Disapproval,-
715947884,"Not sure how important this functionality is, no other existing tests were broken by the change.",Not sure how important this functionality is,1,0,0,0,0,0,Disapproval,-
716230227,"I highly doubt, but I can check tomorrow.","I highly doubt, but I can check tomorrow.",0,0,0,0,0,1,Confusion,
716975979,"This looks scary, why we need to put this in a microtask? also do we need to debounce?","This looks scary, why we need to put this in a microtask?",0,0,1,0,0,0,Horror,Fear
717777299,I thought the scheduleMicrotask will also be pushed at the end of the frame? or am I missing something?,am I missing something,0,0,0,0,0,1,Confusion,
719360325,"sweet! I love what you did here [USER], the assertions are much nicer after JSON.parse. Awesome!",sweet! I love what you did here [USER],0,1,0,0,0,0,Affection,Love
719423176,YEEESSSSSS!!!!!!! THANK YOU ❤️,YEEESSSSSS!!!!!!! THANK YOU ❤️,0,1,0,0,0,0,Affection,love
719432207,thank you for adding the lint rule. 🙇🏻,thank you for adding the lint rule. 🙇🏻,0,1,0,0,0,0,Affection,Love
719854095,"I don't fully understand the value of this, especially if it means adding unused getters to the code. The documentation is: [URL]
[BLOCK QUOTE].
With the example:
[TRIPLE QUOTE].
In this example, the only way of ""observing the property's value"" is by accessing the value of `r`. It seems like a setter that really just assigns a value to a public property is the anti-pattern here.",I don't fully understand the value of this,0,0,1,0,0,0,Nervousness,Worry
720239843,i'm not sure but i think this part was just trying to match the result of `findRenameLocations`. doesn't look like we _need_ this info.,i'm not sure but i think this part was just trying,0,0,/,0,0,1,Confusion,
720379174,"Oh right! 🙃 This started as a Mac issue, I forgot to add the rest",I forgot to add the rest,0,0,0,0,1,0,Neglect,
720426290,"I think these are probably the same, but experience would advise not touching it if it’s not broken 😅",experience would advise not touching it if it’s not broken,0,0,1,0,0,0,Nervousness,worry
720577815,"What I mean to say is that this assertion that you are adding in this PR catches the error you intend to catch, but it is also catching other cases that are not valid to assert.
While I cannot share internal code, it stands to reason that if the internal code were invalid, it would crash with the same bad error message you are trying to fix here. I am going to close this PR as the internal test proves that it asserts when it should not. Unfortunately, I do not have a simple reproduction of this case.
I appreciate your work on this, it just does not work in the way that you expect.","Unfortunately, I do not have a simple reproduction",0,0,0,0,1,0,Disappointment,
721770912,"Good point and that's pretty slick but it may not help with the ""pretty complicated"" issue :-). Factoring out the resolve function makes it a little more obvious that we're just return the first MaterialStateProperty that resolves to null. So:
[TRIPLE QUOTE].
That's pretty close to what you had, whichever way you find more readable is OK with me.",OK with me.,0,0,0,1,0,0,Approval,
722392706,Why did you mark this conversation as resolved? I'm confused.,Why did you mark this conversation as resolved? I'm confused.,0,0,0,0,0,1,Confusion,
722474737,"I definitely agree that the name is confusing, but couldnt think of a great way to create a new variable which remains backward compatible. Let me give it another go. I like the suggestions you gave above",like the suggestions you gave above,0,1,0,0,0,0,Affection,Love
723625280,"We must not forget to add this at some point, although the text works without it.",We must not forget to add this at some point,0,0,1,0,0,0,Nervousness,Worry
724075575,"There's really no need to get so defensive, this wasn't meant as an attack or anything like that. I saw a discrepancy and voiced concern. Just ignoring the question and just closing it wasn't the nice way.
There are many different ways to solve this issue. Which way is a good one highly depends on the existing code base and the stance of the team regarding this, and my knowledge about the code base is very little.
- Make the `name` property of the existing interface optional.
- Add a new interface with the `name` property optional for this case.
- Use a null-object if an empty name is valid (might cause issues at different locations when a non-empty string is expected).
- Do the workaround just as you did.","There's really no need to get so defensive, this wasn't meant as an attack or anything like that. I saw a discrepancy",0,0,1,0,0,0,Nervousness,Worry
724089127,"[USER] Ok. I've closed PR. If you have any interest in fixing this issue, I would be very grateful for that. 👍🏻",I would be very grateful for that,0,1,0,0,0,0,Affection,Love
724371984,Thanks for the detailed comment!,Thanks for the detailed comment!,0,1,0,0,0,0,Affection,Love
724610147,"Aaah I see. That is so true. What about something a bit more explicit like...
1. Execute `flutter run` code below
2. <!-- describe steps to demonstrate bug -->
3. <!-- e.g. Tap on X, see crash -->
This way it also nudges folks to fill out your code template below :) WDYT?",.That is so true,0,0,0,1,0,0,Approval,-
724881472,"I did do this at one point but I was concerned that it is a bit hard to work out the cases for the `if` to succeed, since it relies on `undefined !== 0` in the case where `associatedMessage` is not defined. So I went with the more explicit notation since I found it easier to grok the two cases.
? Do you not have this problem Perhaps it is just me?",Do you not have this problem,0,0,0,0,0,1,Confusion,
725279828,"Thanks, that explanation makes sense.","Thanks, that explanation makes sense.",0,1,0,0,0,0,Affection,love
726535928,"[USER] thanks for your excellent code review, I totally missed both of those.",thanks for your excellent code review,0,1,0,0,0,0,Affection,love
729462534,"[BLOCK QUOTE].
Is there an API that Flutter supports that allows to do that? I don't think the current embedding/engine APIs allows to pass custom parameters.
[BLOCK QUOTE].
That doesn't work unfortunately. The Dart plugin registrant isn't called. It might just be that the engine cannot find the dart plugin registrant because it isn't in the same file that defined the main entrypoint.",That doesn't work unfortunately,0,0,0,0,1,0,Disappointment,
730143882,"Your changes do seem to be doing the trick and the tests pass with them, thank you very much, I committed them
(but I will need to come back to this tomorrow with a clearer head and reason about this stuff to understand the logic better :sweat_smile:)","Your changes do seem to be doing the trick and the tests pass with them, thank you very much",0,1,0,0,0,0,Affection,Love
730257276,This class doesn't seem to be used 😕,This class doesn't seem to be used 😕,0,0,0,0,0,1,Confusion,
730264646,Either way works for me. Up to you :smiley:,up to you :smiley:,0,1,0,0,0,0,Affection,Love
