Comment_ID,User,Issue_ID,Date,Comment,Emotion Causes
58809,xiaogangzhu,1358834145,2022-12-20 4:43:49,Hi I tired TF2.11 and cuda11.2 and the issue still present.,I tired TF2.11 and cuda11.2 and the issue still present.
50937,Reginaekwere,1358568779,2022-12-19 23:19:53,"> Is the issue resolved?
No",No.
50925,gowthamkpr,1358362285,2022-12-19 21:05:55,"Yes, make sure you use a clean environment as saving become tricky and you can run into these errors which are hard to debug","""saving become tricky and you can run into these errors which are hard to debug."""
33030,Neizvestnyj,1357733904,2022-12-19 14:12:48,Have save bug on `tensorflow==2.10.0` when I use Stable Diffusions models,tensorflow==2.10.0
58747,RocaVincent,1357731133,2022-12-19 14:10:55,@tilakrayal The code is too complexe and I haven't managed to create a simple reproducer. But I tried the same code with the [classical pip install](https://www.tensorflow.org/install/pip) and the error disappeared.,The code is too complexe and I haven't managed to create a simple reproducer.
57104,carlthome,1357441338,2022-12-19 10:39:35,"Any update on this from Googlers? This is a pretty tricky annoyance in our CI/CD workflows on GitHub Actions to Vertex and Dataflow, since `gcloud` just works while TensorFlow Datasets (`tfds` CLI and `tfds.load`) does not without jumping through hurdles.","pretty tricky annoyance in our CI/CD workflows on GitHub Actions to Vertex and Dataflow, since gcloud just works while TensorFlow Datasets (tfds CLI and tfds.load) does not without jumping through hurdles."
58740,twerkmeister,1357426868,2022-12-19 10:26:13,"Hey @SuryanarayanaY, this seems indeed to be limited to some windows versions. One of them is windows server 2019, which is what I tested on initially and the system we at rasa run our CI for windows. I just created a fresh windows server 2022 instance on gcloud and it didn't have the error. I also tested again on the Windows server 2019 instance installing with pip tensorflow-cpu==2.10.0 as you did, and I got the same error again.",I just created a fresh windows server 2022 instance on gcloud and it didn't have the error.
58823,FranciszekNowak,1356824214,2022-12-18 15:41:59,"Thanks, I think I am able to write code with full integer quantization now.
But how would you refer to the rest of the problems mentioned above (for example: python interpreter memory placement or persisting increase in memory)?
Please help, I am hopeless without external advice.","""How would you refer to the rest of the problems mentioned above (for example: python interpreter memory placement or persisting increase in memory)?"""
58665,mihaimaruseac,1356591612,2022-12-18 0:45:33,"Can you make one single commit with the change in the first file? 7 commits for just one single file change are a little bit too much.
You can squash all commits to a single one too if you don't want to open a separate PR.",7 commits for just one single file change are a little bit too much.
33131,innat,1354907218,2022-12-16 14:10:55,"@mohantym cc @aohan237 The item assignment is still not included. So, it doesn't matter to re-check with current release (tensorflow==2.11).
@aohan237 Could you please check it https://github.com/tensorflow/community/pull/433 and share your thoughts there? (direct [link](https://github.com/tensorflow/community/blob/a0896d7f6062a937208ebdf6c3c7ad6304babb63/rfcs/20221020-tensor-indexed-updates.md))","The item assignment is still not included. So, it doesn't matter to re-check with current release (tensorflow==2.11)."
58875,AntouanK,1354608503,2022-12-16 11:42:33,"So, I managed to build it successfully.
![image](https://user-images.githubusercontent.com/4569111/208090788-c450f978-0b29-4cae-a257-a9c15dcb7864.png)
Not sure what the next step is.
Running that executable doesn't do anything.
![image](https://user-images.githubusercontent.com/4569111/208090908-871a2164-d0b9-48df-a1e0-b0ec75790363.png)",Not sure what the next step is. Running that executable doesn't do anything.
58875,AntouanK,1354559743,2022-12-16 11:03:28,"@mohantym got an error on this step
```
!bazel build -c opt --define MEDIAPIPE_DISABLE_GPU=1 mediapipe/examples/desktop/hand_tracking:hand_tracking_cpu
```
![image](https://user-images.githubusercontent.com/4569111/208084600-f54b6bd9-f20b-4f99-ba23-4fa11b4e19ea.png)
I got those files, not sure how to tell bazel about it
![image](https://user-images.githubusercontent.com/4569111/208085940-4d798a94-1b8e-4bbc-af82-dc6fdf3df4e3.png)
**EDIT**
adding `--copt -I/usr/include/opencv4` solved that issue",got an error on this step
58875,AntouanK,1354543722,2022-12-16 10:47:45,"@mohantym I opened the notebook you mentioned and I connected it to my local runtime.
On the 3rd step I get an error
![image](https://user-images.githubusercontent.com/4569111/208082005-09fe93c7-c5bc-4dd8-8903-79350fa172e6.png)
EDIT :
I had to add `--no-check-certificate` to the command.",I opened the notebook you mentioned and I connected it to my local runtime. On the 3rd step I get an error ![image](https://user-images.githubusercontent.com/4569111/208082005-09fe93c7-c5bc-4dd8-8903-79350fa172e6.png)
58738,tilakrayal,1354345761,2022-12-16 7:53:12,"@LIONEFAN,
Sorry for the delay. I tried on tensorflow v2.10 to reproduce the issue but I was not able to fetch the files which are mentioned. Kindly find the [gist](https://colab.research.google.com/gist/tilakrayal/a78bb5afe17b093e69cb489d2281cf12/2-1000000.ipynb) and the image for the reference.
![image](https://user-images.githubusercontent.com/81610181/208050074-5c7115bc-fdaf-47f1-b923-e989b9bb1877.png)",I tried on tensorflow v2.10 to reproduce the issue but I was not able to fetch the files which are mentioned.
58675,akuegel,1354319162,2022-12-16 7:18:27,"> @trisolaran @akuegel Can one of you approve again this PR? It was already approved. I only fixed some builds issues after the approval.
I approved it 3 days ago, and I don't see another commit by you after that. So I guess we pulled in the latest state? I had to do a few more fixes, but should be merged soon.","I had to do a few more fixes, but should be merged soon."
58675,nouiz,1353874075,2022-12-15 23:44:21,"@trisolaran @akuegel Can one of you approve again this PR?
It was already approved. I only fixed some builds issues after the approval.",Can one of you approve again this PR? It was already approved. I only fixed some builds issues after the approval.
58720,reedwm,1353659679,2022-12-15 20:18:48,"Also note, I submitted 5d27ce5a27e5123266f5872b3a25514f0c9453fe which causes even more merge conflicts. I will address. We made some similar changes to various helper functions, but since I was aware of internal tests I ensured they all passed. It was easier to submit my change first then revert the equivalent changes you made.","""It was easier to submit my change first then revert the equivalent changes you made."""
58720,reedwm,1353598411,2022-12-15 19:23:44,There are merge conflicts and internal test failures. I will fix and merge. Please don't update the PR to address merge conflicts since it will revert the internal test failure fixes I am doing.,merge conflicts and internal test failures.
44369,impjdi,1353473279,2022-12-15 17:43:18,"No, our OpenGL delegate doesn't accommodate per-op profiling (IIUC it's about per-shader profiling not being a part of the GL ES API, and only available as an extension which can be buggy / inaccurate for each vendor; Metal or OpenCL on the other hand have per-shader profiling in their API) and therefore we don't have an equivalent profiler for OpenGL.","""IIUC it's about per-shader profiling not being a part of the GL ES API, and only available as an extension which can be buggy / inaccurate for each vendor; Metal or OpenCL on the other hand have per-shader profiling in their API"")"
57630,bhack,1353336265,2022-12-15 16:11:57,@MichaelHudgins Let me know when you are ready so that I can reopen this old contribution. Currently the build time/required computing resources is one of the biggest bottleneck to the non enterprise OSS contribution in the repo.,"""Currently the build time/required computing resources is one of the biggest bottleneck to the non enterprise OSS contribution in the repo."""
54352,mihaimaruseac,1353315364,2022-12-15 15:59:49,This should happen at the same time as upgrading protobuf. That one is blocked.,This should happen at the same time as upgrading protobuf. That one is blocked.
58851,chr1sj0nes,1353072494,2022-12-15 13:32:33,"> @chr1sj0nes Could you take look at this issue? seems that the broken is related to your commits to `tensorflow/compiler/xla/service/gpu/gemm_algorithm_picker.cc`
Apologies for the slow reply. I can't see how my commit might have caused this error. @d0k 's theory looks a lot more likely to me.",I can't see how my commit might have caused this error.
23545,gowthamkpr,1352366394,2022-12-14 23:43:04,"@IFeelBloated As mentioned [here](https://github.com/tensorflow/tensorflow/pull/23596#issuecomment-454192185), this is not possible. Please let me know. Thanks!","As mentioned [here](https://github.com/tensorflow/tensorflow/pull/23596#issuecomment-454192185), this is not possible. Please let me know. Thanks!"
57928,brnorris03,1352329615,2022-12-14 22:57:11,"Yes, I have been using the standalone `mlir-hlo` repo, although it has its own CMake build issues (but easier for me to work around). I think if cmake support is not maintainable in the tensorflow tree, then it may be better to just remove it altogether.","""I think if cmake support is not maintainable in the tensorflow tree, then it may be better to just remove it altogether."""
58851,nouiz,1352100692,2022-12-14 20:15:33,"> @mohantym I tried to reproduce the issue on Colab but got a different output. Please find the gist [here](https://colab.research.google.com/gist/tiruk007/9ffa05e9d87cd8f19d51065ec8ecad6f/untitled41.ipynb) for reference. Could you please look into this.
Note, the colab checkout TF 2.11. The issue reported here is about the master branch, not the last release.",I tried to reproduce the issue on Colab but got a different output.
58522,janbernloehr,1351964069,2022-12-14 18:47:32,We unfortunately cannot use tf.function in our scenario because we call into a python library. We also had no issues with this until TF 2.10 was released.,"""We also had no issues with this until TF 2.10 was released."""
42138,mihaimaruseac,1351961713,2022-12-14 18:46:21,"Until modular TF is brought back, these updates are just treading water. We cannot take the PR in until modular TF work is being done and until then there will be conflicts and staleness.
It might be better to close it and revisit later, given there is no way to mark this work as paused. Or, maybe add a ""paused"" label?","Until modular TF is brought back, these updates are just treading water."
58522,JXRiver,1351955487,2022-12-14 18:44:50,"This may be related to `py_function`. py_function requires GIL and is generally not recommended to be used in tf.data except for experimental purpose. See the limitation part of https://www.tensorflow.org/api_docs/python/tf/py_function.
Did you try use `tf.funciton` instead of `py_function`?",py_function. py_function requires GIL and is generally not recommended to be used in tf.data except for experimental purpose. See the limitation part of https://www.tensorflow.org/api_docs/python/tf/py_function. Did you try use tf.funciton instead of py_function?.
58825,brandjon,1351772684,2022-12-14 17:00:04,"It looks like 5.4 will go ahead without adding support for `public`. As best as we can tell, it also seems like TF is the only significant case where this has impacted migration. So at the moment we're not planning on backporting this, given that there is the workaround of using `//visibility:public` in place of a package group.",5.4 will go ahead without adding support for public.
55498,mihaimaruseac,1351549482,2022-12-14 14:46:43,"Can you rebase this on master again, please?","Can you rebase this on master again, please?"
58763,sergeykozub,1351476256,2022-12-14 14:18:55,"> Can you run Google internal performance tests first?
I've run the internal benchmarks, and there are no regressions (and no improvements though, probably the new code path is not triggered in the existing benchmarks).",Can you run Google internal performance tests first?
58858,DerryFitz,1351153612,2022-12-14 11:52:46,"Also, I can replicate the bug back as far as tf 2.6, it seems to be ok in tf 2.5, but I really need to use more modern versions of tf for other features in my actual model","I can replicate the bug back as far as tf 2.6, it seems to be ok in tf 2.5, but I really need to use more modern versions of tf for other features in my actual model."
6341,babinos87,1350716024,2022-12-14 9:27:23,"For me it works when I create an `__init__.py` file inside `<venv_location>/lib/python3.10/site-packages/protobuf-4.21.11-py3.10.egg/google`.
But I don't think this is an acceptable solution. I shouldn't have to create any files manually. Other things mentioned (e.g. re-installing packages) do not work for me.
All I do is to install `google-ads`, which installs all required packages. Not a tensor flow issue, but it seems a google one.","""Not a tensor flow issue, but it seems a google one."""
58090,akuegel,1350693733,2022-12-14 9:14:48,"> @rsanthanam-amd Can you please change your fix so that instead of setting GPU count to 0, you change the MaybeCreateNcclCommunicator() method to also not create a NCCL manager if the device_filter doesn't include any GPU?","Can you please change your fix so that instead of setting GPU count to 0, you change the MaybeCreateNcclCommunicator() method to also not create a NCCL manager if the device_filter doesn't include any GPU?"
58762,SajjadAemmi,1350648211,2022-12-14 8:45:29,"@krrishdholakia i installed Tensorflow-IO, but same error","""i installed Tensorflow-IO, but same error"""
56420,guweixin,1350528894,2022-12-14 7:21:16,@sssstudyy still not solved.,still not solved
55303,API92,1350048895,2022-12-13 23:32:45,"I am using TPUStrategy. There is no TPUEstimator in my code. The word ""TPUEstimator"" only appears in the exception message thrown by TensorFlow in what I consider to be a bug.","I am using TPUStrategy. There is no TPUEstimator in my code. The word ""TPUEstimator"" only appears in the exception message thrown by TensorFlow in what I consider to be a bug."
58870,shawnwang18,1349203366,2022-12-13 17:31:52,"@cheshire I did not find a create new discussion option in https://github.com/openxla/xla/discussions, is there some permission issue?","I did not find a create new discussion option in https://github.com/openxla/xla/discussions, is there some permission issue?"
58840,kp3393,1348454789,2022-12-13 12:33:05,"Hello @mohantym,
I see where the problem is. You are still at macOS Monterey (your platform is **macOS-12.6.1-arm64-arm-64bit**). Please, refer to my problem description. I have mentioned my platform to be **macOS-13.0.1-arm64-arm-64bit**. If you update to macOS Ventura, there is a high possibility that you will face the same issues.","""If you update to macOS Ventura, there is a high possibility that you will face the same issues."""
44918,pjpratik,1348186974,2022-12-13 10:58:54,"@edgarbc !
When original h5 model is used on TF 2.11 using [this](https://github.com/tensorflow/tensorflow/issues/44918#issuecomment-730525525), It throws shape mismatch error. Could you please refer this [gist](https://colab.research.google.com/gist/pjpratik/77f19ce813bd3371185064cb32787ab6/44918.ipynb). The original h5 model is taken from [here](https://www.dropbox.com/s/gb78ssrnv94puk9/mymodel.h5?dl=0) and tested on a random image with (640,480,3) shape to run the gist.","""It throws shape mismatch error"""
58849,krrishdholakia,1347870410,2022-12-13 7:38:06,"It looks like you are running out of memory when you are trying to allocate a tensor with shape [2,3,1030,1030] and type float. To solve this issue, try reducing the size of the tensor or using a smaller batch size. You may also want to reduce the number of layers in your model or try to use a lighter weight model - clerkie (https://clerkie.co/)",running out of memory
58866,Rishi-11-2,1347863469,2022-12-13 7:33:36,I have AMD GPU so CUDA Toolkit wont be compatible with it. My question is why LSTM using cuda operations?,I have AMD GPU so CUDA Toolkit wont be compatible with it.
58852,gaohuacq,1347751620,2022-12-13 5:03:30,"> @gaohuacq Can you please refer through [this](https://github.com/keras-team/keras/issues/12625#issuecomment-668814501) comment and let us know if that helps. Thank you.
I have tested this, but it doesn't work.","I have tested this, but it doesn't work."
58368,feranick,1347436695,2022-12-12 22:34:52,"> Hi guys, Xcode [14.2 RC](https://developer.apple.com/news/releases/?id=12072022h) is out. Maybe it will help you?
Thanks. Just tried (with both TF 2.11.0 and TF2.10) and it is still broken. Log attached (it's similar to the previous). [log.txt](https://github.com/tensorflow/tensorflow/files/10212480/log.txt)","""Just tried (with both TF 2.11.0 and TF2.10) and it is still broken."""
58786,dpm16,1347042322,2022-12-12 18:36:08,The error only happens on windows and works on linux. It does work on the Jupyter notebook but not an any Windows machine running it.,The error only happens on windows and works on linux.
58675,nouiz,1346963460,2022-12-12 17:59:59,"I updated this PR with another commit to fix the build on some platform.
I mixed NCCL and NVTX macro.",I updated this PR with another commit to fix the build on some platform. I mixed NCCL and NVTX macro.
58261,mihaimaruseac,1346931003,2022-12-12 17:33:15,"https://github.com/tensorflow/tensorflow/blob/de8c87d351456d5f0d6fcf6b6d3c7d5e63c2b701/tensorflow/core/kernels/rnn/gru_ops.cc#L32-L35
`OP_REQUIRES_OK` has a similar semantic, if the status is no `Ok` the macro finishes execution of the kernel and returns the invalid `Status` back to the user.",OP_REQUIRES_OK
58441,cheshire,1346455254,2022-12-12 13:02:40,"Adding a huge number of ROCM-specific tests is not great, could we generalize existing ones instead?","Adding a huge number of ROCM-specific tests is not great, could we generalize existing ones instead?"
58746,roserg,1346111959,2022-12-12 8:55:48,"Conv2DTranspose supported on gpu.
Not supported Pack and Shape that you have in the first case.",Not supported
58851,shawnwang18,1345819296,2022-12-12 3:28:06,Seems that recent commits to `tensorflow/compiler/xla/service/gpu/gemm_algorithm_picker.cc` has broken the build? bazel build --verbose_failures //tensorflow/compiler/xla/tools:replay_computation_gpu,"""Recent commits to tensorflow/compiler/xla/service/gpu/gemm_algorithm_picker.cc has broken the build"""
57928,brnorris03,1345283292,2022-12-10 15:05:13,"The specific problem has not been addressed, namely the `add_subdirectory(stablehlo)` line, given that there is no `stablehlo` subdirectory in `tensorflow/compiler/xla/mlir_hlo` (it is in the top-level `third_party` directory).
https://github.com/tensorflow/tensorflow/blob/4a1b6f1b37b992aa9c74683fb1f2af55832812c8/tensorflow/compiler/xla/mlir_hlo/CMakeLists.txt#L171","The specific problem has not been addressed, namely the add_subdirectory(stablehlo) line, given that there is no stablehlo subdirectory in tensorflow/compiler/xla/mlir_hlo (it is in the top-level third_party directory)."
58832,meteorcloudy,1344268731,2022-12-09 12:46:46,Looks like tf_runtime needs to be fixed first.,Looks like tf_runtime needs to be fixed first.
44306,pjpratik,1343932616,2022-12-09 7:04:22,@sayakpaul I was trying to reproduce this in TF 2.11. I got data access forbidden error. Can you please check [this](https://colab.research.google.com/gist/pjpratik/49028e7ef71fb197678dcb4d7013b677/albert_keras.ipynb) gist and help me with this. Thank you.,I was trying to reproduce this in TF 2.11
17353,purvang3,1343550358,2022-12-08 23:49:26,"> I am trying deepamc_maskrcnn and having the same issues. https://github.com/tensorflow/models/tree/master/official/projects/deepmac_maskrcnn ![image](https://user-images.githubusercontent.com/103889847/175985384-d9c8cc1b-2d86-47a0-baba-2defd9d6ada8.png) ![image](https://user-images.githubusercontent.com/103889847/175985604-030f72d5-ed00-48c2-aec5-59fc58bdaf33.png)
I am using same architecture and getting similar error. Did you find solution @Devvvi1 ?",I am using same architecture and getting similar error.
58544,elgraniti,1343175439,2022-12-08 18:42:47,"Same problems here.
I'm using:
Red Hat Enterprise Linux Server release 7.9 (Maipo)
TF = 2.10.0
python = 3.10 cuDNN/8.1.1.33
CUDA-11.2.2
Do I need to upgrade CUDA? or cuDNN
In older versions of tf I dont have this problem","""Same problems here"""
58805,essandess,1342938519,2022-12-08 15:54:42,"I tried setting `bazel build --linkopt=""-fuse-ld=${prefix}/bin/ld""` but this also fails with the same error.","I tried setting bazel build --linkopt=""-fuse-ld=$prefix/bin/ld"" but this also fails with the same error."
58522,thoomi,1342773825,2022-12-08 13:54:43,Setting the `TF_RUN_EAGER_OP_AS_FUNCTION` to `false` helps and solves the issue for TF 2.10. However this flag was removed in TF 2.11 and we are still running into the same problem there.,Setting the TF_RUN_EAGER_OP_AS_FUNCTION to false helps and solves the issue for TF 2.10 However this flag was removed in TF 2.11 and we are still running into the same problem there.
58808,moonlightnexus,1342661294,2022-12-08 12:32:54,@SuryanarayanaY I cannot report this to you now because I have to downgrade tensorflow to 2.10 for doing my work earliest I'll definitely come back next week after upgrading to tensorflow==2.11 thanks,I cannot report this to you now because I have to downgrade tensorflow to 2.10 for doing my work earliest
57679,jthibaut,1342230732,2022-12-08 8:00:19,"I have the following message after the last command:
`bash: /home/jacquin/miniconda3/etc/conda/activate.d/env_vars.sh: Aucun fichier ou dossier de ce type
`
Translated:
`bash: /home/jacquin/miniconda3/etc/conda/activate.d/env_vars.sh: No file or no directory of tthis type
`",bash: /home/jacquin/miniconda3/etc/conda/activate.d/env_vars.sh: Aucun fichier ou dossier de ce type
58816,shkarupa-alex,1342172957,2022-12-08 7:03:12,+1 waiting for actual cuda version support,waiting for actual cuda version support
58774,rajutechie,1341328779,2022-12-07 17:36:33,"@sushreebarsa Now I can install TensorFlow using the new conda env, but I am still facing the issue with tensorflow.keras module import. Tensorflow 2.11.0, Anacondo3 and Mac OS Ventura M1
<img width=""657"" alt=""image"" src=""https://user-images.githubusercontent.com/68769797/206251827-8b4c1ff4-4e32-4807-b2a1-114a188fe98f.png"">",I am still facing the issue with tensorflow.keras module import.
57756,ronan-keane,1341132734,2022-12-07 15:27:01,"Your response makes no sense to me. The issue has nothing to do with loops. The issue is with tensor out of scope. If you look at the fix I used to make this code work, it seems extremely clear to me that it is a bug in tensorflow's jit compilation. If you think that is wrong, please explain why.","""The issue has nothing to do with loops. The issue is with tensor out of scope."""
58674,twerkmeister,1341124755,2022-12-07 15:21:19,"Hey @SuryanarayanaY, any idea how I can test this right now? Since this is about the wheel thats published on pypi, I would need to new wheel with the change to be published, right? So I'll probably have to wait until the next micro release ~","""I'll probably have to wait until the next micro release"""
58522,janbernloehr,1340938377,2022-12-07 13:05:51,@bhack @sagunb : we cannot update from tensorflow 2.9 because of this bug. any updates on this when this will be resolved?,"""We cannot update from tensorflow 2.9 because of this bug."""
57914,freedomtan,1340930107,2022-12-07 12:59:12,"> @freedomtan I suspect this is the problem now, thanks for reminding me.
Yes, I am pretty sure that's the ld problem (or maybe compiler+ld problem). It's not an M1 only issue. I ran into same problems on MacBook Pro 2018 + Ventura + Xcode 14.1",I am pretty sure that's the ld problem (or maybe compiler+ld problem). It's not an M1 only issue. I ran into same problems on MacBook Pro 2018 + Ventura + Xcode 14.1.
58808,moonlightnexus,1340919607,2022-12-07 12:49:34,"Thanks; got it, wish if installing 2.11 would have been less time consuming, as simple as pip install --upgrade tensorflow
tell me if I should close this issue ?","""wish if installing 2.11 would have been less time consuming, as simple as pip install --upgrade tensorflow tell me if I should close this issue ?"""
58808,moonlightnexus,1340861599,2022-12-07 11:56:56,"![issue](https://user-images.githubusercontent.com/68702919/206173111-2dbaa2ea-797c-422a-b427-f05e8d4a0711.jpg)
oh! I missed to attach this images",I missed to attach this images.
57679,jthibaut,1340675154,2022-12-07 9:51:00,"How do you do to instal TF 2.9 ?
I have the same issues but I don't succeed in fixing them !",I have the same issues but I don't succeed in fixing them !
57671,jthibaut,1340670220,2022-12-07 9:46:47,"I have the same issue: Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7
But I am lost; I tried to follow the instructions and it doesn't work.
Anyone could help me ? I am not an IT specialist.
Regards",I am lost; I tried to follow the instructions and it doesn't work.
56464,mihaimaruseac,1340070105,2022-12-06 22:04:42,Unfortunately nothing could be done until #53234 or `cc_shared_library` migration is fully done,cc_shared_library migration is fully done.
57880,sachinprasadhs,1340058832,2022-12-06 21:53:28,"We intentionally don't check on GPU, and this is usually documented. On GPU, the check is not worth the extra kernel launch required. Garbage in, garbage out. The calculation has no meaning regardless.
Specifically, quoting from the docs for `scatter_nd`:
> Note that on CPU, if an out of bound index is found, an error is returned. On GPU, if an out of bound index is found, the index is ignored.","""The calculation has no meaning regardless."""
58675,nouiz,1340052288,2022-12-06 21:46:22,"Sorry for the churn, this need a new approval as I updated again the last commit.
I missed one line in the last commit, so if_nccl wasn't available.
This changed between the 2 branches I'm working on and I didn't expected that.","I missed one line in the last commit, so if_nccl wasn't available."
58676,kanvi-nervana,1339935468,2022-12-06 20:00:17,"@DrChrisLevy Can you please share the TF-version you tried?
I used TF-2.10 and did not see the issue with the env var set to false. However, I see the issue in TF-2.11 again and on further investigation found that the env var was removed from TF-2.11+ with this [commit](https://github.com/tensorflow/tensorflow/commit/0bbe98a93de2b19dcd4fb0f67fcdea9995c1e1db)
Can you please test TF-2.10?
cc: @sagunb","""Can you please test TF-2.10?"""
58791,dengpanyin,1339852629,2022-12-06 19:14:58,"@mohantym Sorry, unable to share the code publicly due to company policy. Can we schedule a live debugging session if that help?",unable to share the code publicly due to company policy
57679,markub3327,1339772160,2022-12-06 18:07:40,"I'm waiting for the stable release of 2.12.0, there will be TensorRT 8 working.
Until that, I'm using TF 2.9.
TF 2.10 and 2.11 are terrible releases.","Until that, I'm using TF 2.9. TF 2.10 and 2.11 are terrible releases."
56868,rahulbatra85,1339695155,2022-12-06 17:08:57,"> Is it possible to do the check in a cleaner way? E.g. SkipTest based on platform?
@cheshire I am doing it based on platform, but this is the only way I was able to get platform info. Some other fields don't differentiate between GPU platforms like CUDA or ROCm","I am doing it based on platform, but this is the only way I was able to get platform info. Some other fields don't differentiate between GPU platforms like CUDA or ROCm."
58775,brilliant-ember,1339383236,2022-12-06 13:21:54,In general this exception is raised when there's less timeframes than label length. When it is raised that means that the ctc model is not training for that sample. But sometimes you get cases where the label is just too short so it stops the training on an exception while it could have been just a small warning.,"""This exception is raised when there's less timeframes than label length"""
58676,penpornk,1338659876,2022-12-06 2:54:03,"> @DrChrisLevy I am an engineer from Intel and was able to reproduce this issue on TF2.10+. This [commit](https://github.com/tensorflow/tensorflow/commit/c1286fe88e14146a47) which changes the default value of the env var TF_RUN_EAGER_OP_AS_FUNCTION to true seems to be the causing the leak. As a work around, could you please try setting the env var to false at runtime. e.g. TF_RUN_EAGER_OP_AS_FUNCTION=false python test_script.py
Cc'ing @sagunb, the author of the commit.","""This [commit](https://github.com/tensorflow/tensorflow/commit/c1286fe88e14146a47) which changes the default value of the env var TF_RUN_EAGER_OP_AS_FUNCTION to true seems to be the causing the leak"""
58791,cybergeekgyan,1338408598,2022-12-06 0:07:44,"@dengpanyin How can I assign this issue to myself as I also don't have the privileges on the assignee task.
@tiruk007 please look into the matter","""I also don't have the privileges on the assignee task."""
58742,angerson,1338350760,2022-12-05 23:28:58,"While I appreciate the work you've done here, I prefer not to accept this change because:
- These are ""officially supported"" TensorFlow docker containers, and it's not our goal to include community / third-party support as well
- The complicated ""partials"" system is a nightmare to maintain, and we're discussing deprecation of these containers in favor of a different Docker recommendation (but no concrete plans yet).","- The complicated ""partials"" system is a nightmare to maintain"
58676,kanvi-nervana,1338276396,2022-12-05 22:38:17,"@DrChrisLevy I am an engineer from Intel and was able to reproduce this issue on TF2.10+. This [commit](https://github.com/tensorflow/tensorflow/commit/c1286fe88e14146a47) which changes the default value of the env var TF_RUN_EAGER_OP_AS_FUNCTION to true seems to be the causing the leak. As a work around, could you please try setting the env var to false at runtime. e.g. TF_RUN_EAGER_OP_AS_FUNCTION=false python test_script.py","""This [commit](https://github.com/tensorflow/tensorflow/commit/c1286fe88e14146a47) which changes the default value of the env var TF_RUN_EAGER_OP_AS_FUNCTION to true seems to be the causing the leak"""
58734,trevor-m,1338200092,2022-12-05 21:31:22,"> Hi @trevor-m, Google internal checks failed. I fixed it. Could you please sync? Sorry for the inconvenience.
Thanks @learning-to-play! I synced the PR but it looks like the internal checks are failing again. Let me know if I can help at all.","""It looks like the internal checks are failing again."""
58675,nouiz,1338033552,2022-12-05 19:32:18,This PR broke the build on CPU. I'll fix it locally and update it. Not ready to be approved.,This PR broke the build on CPU.
58658,nouiz,1338007042,2022-12-05 19:16:44,"I do not think this is a regression. I already saw such case where older GPUs where vectorized. So I suppose this isn't a regression.
Vectorization wasn't as important as it is right now, so adding new vectorization on old GPU the impact won't be high on them.
Those are older GPUs. Maxwell was released February 2014. Kepler even before that and is deprecated.
So everything make me think this is a very low priority new feature.","I already saw such case where older GPUs where vectorized. So I suppose this isn't a regression. Vectorization wasn't as important as it is right now, so adding new vectorization on old GPU the impact won't be high on them. Those are older GPUs. Maxwell was released February 2014. Kepler even before that and is deprecated. So everything make me think this is a very low priority new feature."
58658,Artem-B,1337904980,2022-12-05 18:27:04,"This is certainly not expected. `.v2.f32` instructions should've been generated for Maxwell and even Kepler. Disablingthe test may be just papering over a real issue.
If you manage to extract LLVM IR from the failing case, I can take a look.",.v2.f32 instructions should've been generated for Maxwell and even Kepler.
30180,blackCmd,1336892215,2022-12-05 7:46:29,"> model = tf.saved_model.load(export_dir)
> concrete_func = model.signatures[
> tf.saved_model.DEFAULT_SERVING_SIGNATURE_DEF_KEY]
> concrete_func.inputs[0].set_shape([None, 1280, 720, 3])
> converter = TFLiteConverter.from_concrete_functions([concrete_func])
not working. It said,
`ValueError: Dimension 1 in both shapes must be equal, but are 3 and 320. Shapes are [1,3,320,320] and [1,320,320,3].`","""ValueError: Dimension 1 in both shapes must be equal, but are 3 and 320."""
58734,learning-to-play,1336648541,2022-12-05 2:29:36,"Hi @trevor-m, Google internal checks failed. I fixed it. Could you please sync? Sorry for the inconvenience.","""Google internal checks failed"""
58760,MPolaris,1336171688,2022-12-03 14:30:47,"Hi @mohantym!
Thanks for your response. I think this model is very simple and only owns two input nodes.
It's very confusing for ```tf.lite.TFLiteConverter``` is not support quantization for multiple input model?",I think this model is very simple and only owns two input nodes. It's very confusing for tf.lite.TFLiteConverter is not support quantization for multiple input model?
33312,sagunb,1335590218,2022-12-02 17:49:20,"Could you try syncing to head please, it looks like there are some conflicts.","Could you try syncing to head please, it looks like there are some conflicts."
58747,RocaVincent,1335282217,2022-12-02 14:09:27,"@tilakrayal Thanks for your answer, I already tried to limit GPU memory growth with `set_memory_growth` and `set_logical_device`. But it didn't solve the problem.
I have a little precision to bring about this bug. When I replace the `scipy.ndimage.rotate` call in the `numpy_function` by a simple matrix multiplication, there is no bug. Hence, the bug comes from the combination of `scipy.ndimage.rotate` and `numpy_function`.","""I have a little precision to bring about this bug."""
57477,talyz,1335200330,2022-12-02 13:04:49,"@gbaned I was waiting for a reponse from @terryheo, see above.","I was waiting for a reponse from @terryheo, see above."
58715,alebldn,1335191653,2022-12-02 12:59:29,"Kind sir, thanks for your reply.
When using @tf.function on the gpu I already do ignore the warnings and it works fine, it does train decently. But, unfortunately, when commenting @tf.function the errors that show up don't allow me to execute the code further. (in the repo I posted two examples)","""Unfortunately, when commenting @tf.function the errors that show up don't allow me to execute the code further."""
